eventId,sourceSymbol,eventDate,mappedCik,mappingConfidence,companyName,datasetOrigin,actorFamily,stage2SealRole,trainingEligible,windowStart,windowEnd,edgarLogAvailable
FILING_PROXY_GOOG_20250205_10K,GOOG,2025-02-05,1652044,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-01-26,2025-02-10,1
FILING_PROXY_GOSS_20241107_10Q,GOSS,2024-11-07,1728117,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-28,2024-11-12,1
FILING_PROXY_GOSS_20250625_8K,GOSS,2025-06-25,1728117,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-15,2025-06-30,1
FILING_PROXY_GOSS_20251105_8K,GOSS,2025-11-05,1728117,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-26,2025-11-10,0
FILING_PROXY_GOVX_20250327_10K,GOVX,2025-03-27,832489,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-17,2025-04-01,1
FILING_PROXY_GOVX_20251222_8K,GOVX,2025-12-22,832489,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-12,2025-12-27,0
FILING_PROXY_GPGI_20250305_10K,GPGI,2025-03-05,1823144,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-23,2025-03-10,1
FILING_PROXY_GPGI_20250807_8K,GPGI,2025-08-07,1823144,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-28,2025-08-12,0
FILING_PROXY_GPGI_20251229_8K,GPGI,2025-12-29,1823144,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-19,2026-01-03,0
FILING_PROXY_GPN_20251114_8K,GPN,2025-11-14,1123360,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-04,2025-11-19,0
FILING_PROXY_GRDX_20250401_10K,GRDX,2025-04-01,1604191,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-22,2025-04-06,1
FILING_PROXY_GRDX_20251223_8K,GRDX,2025-12-23,1604191,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-13,2025-12-28,0
FILING_PROXY_GREEL_20250331_10K,GREEL,2025-03-31,1844971,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-21,2025-04-05,1
FILING_PROXY_GREEL_20251218_8K,GREEL,2025-12-18,1844971,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-08,2025-12-23,0
FILING_PROXY_GRI_20250314_10K,GRI,2025-03-14,1824293,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-04,2025-03-19,1
FILING_PROXY_GRI_20250813_8K,GRI,2025-08-13,1824293,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-03,2025-08-18,0
FILING_PROXY_GRML_20250722_8K,GRML,2025-07-22,1907223,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-12,2025-07-27,0
FILING_PROXY_GRML_20251208_8K,GRML,2025-12-08,1907223,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-28,2025-12-13,0
FILING_PROXY_GRMN_20250612_8K,GRMN,2025-06-12,1121788,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-02,2025-06-17,1
FILING_PROXY_GRND_20250807_8K,GRND,2025-08-07,1820144,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-28,2025-08-12,0
FILING_PROXY_GRND_20251216_8K,GRND,2025-12-16,1820144,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-06,2025-12-21,0
FILING_PROXY_GRNQ_20241113_10Q,GRNQ,2024-11-13,1597846,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-03,2024-11-18,1
FILING_PROXY_GRNQ_20250624_8K,GRNQ,2025-06-24,1597846,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-14,2025-06-29,1
FILING_PROXY_GRNQ_20251218_8K,GRNQ,2025-12-18,1597846,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-08,2025-12-23,0
FILING_PROXY_GRNT_20250306_10K,GRNT,2025-03-06,1928446,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-24,2025-03-11,1
FILING_PROXY_GRNT_20251216_8K,GRNT,2025-12-16,1928446,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-06,2025-12-21,0
FILING_PROXY_GROV_20241113_10Q,GROV,2024-11-13,1841761,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-03,2024-11-18,1
FILING_PROXY_GROV_20251113_8K,GROV,2025-11-13,1841761,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-03,2025-11-18,0
FILING_PROXY_GRRR_20250702_6K,GRRR,2025-07-02,1903145,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-22,2025-07-07,0
FILING_PROXY_GRSD_20250814_6K,GRSD,2025-08-14,1839799,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-04,2025-08-19,0
FILING_PROXY_GRSD_20251230_6K,GRSD,2025-12-30,1839799,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-20,2026-01-04,0
FILING_PROXY_GRWG_20250811_8K,GRWG,2025-08-11,1604868,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-01,2025-08-16,0
FILING_PROXY_GRWG_20251230_8K,GRWG,2025-12-30,1604868,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-20,2026-01-04,0
FILING_PROXY_GSAT_20241107_10Q,GSAT,2024-11-07,1366868,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-28,2024-11-12,1
FILING_PROXY_GSAT_20250521_8K,GSAT,2025-05-21,1366868,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-11,2025-05-26,1
FILING_PROXY_GSAT_20251106_8K,GSAT,2025-11-06,1366868,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-27,2025-11-11,0
FILING_PROXY_GSIT_20250603_8K,GSIT,2025-06-03,1126741,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-24,2025-06-08,1
FILING_PROXY_GSIW_20251202_6K,GSIW,2025-12-02,1954269,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-22,2025-12-07,0
FILING_PROXY_GSM_20250702_6K,GSM,2025-07-02,1639877,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-22,2025-07-07,0
FILING_PROXY_GSM_20251105_6K,GSM,2025-11-05,1639877,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-26,2025-11-10,0
FILING_PROXY_GSUN_20250808_6K,GSUN,2025-08-08,1826376,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-29,2025-08-13,0
FILING_PROXY_GSUN_20251210_6K,GSUN,2025-12-10,1826376,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-30,2025-12-15,0
FILING_PROXY_GS_20241104_10Q,GS,2024-11-04,886982,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-25,2024-11-09,1
FILING_PROXY_GTBP_20250221_10K,GTBP,2025-02-21,109657,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-11,2025-02-26,1
FILING_PROXY_GTBP_20251126_8K,GTBP,2025-11-26,109657,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-16,2025-12-01,0
FILING_PROXY_GTLB_20241206_10Q,GTLB,2024-12-06,1653482,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-26,2024-12-11,1
FILING_PROXY_GTLB_20250623_8K,GTLB,2025-06-23,1653482,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-13,2025-06-28,1
FILING_PROXY_GTLB_20251202_8K,GTLB,2025-12-02,1653482,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-22,2025-12-07,0
FILING_PROXY_GTN-A_20250227_10K,GTN-A,2025-02-27,43196,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-17,2025-03-04,1
FILING_PROXY_GTN-A_20250808_8K,GTN-A,2025-08-08,43196,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-29,2025-08-13,0
FILING_PROXY_GTN-A_20251218_8K,GTN-A,2025-12-18,43196,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-08,2025-12-23,0
FILING_PROXY_GTN_20251218_8K,GTN,2025-12-18,43196,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-08,2025-12-23,0
FILING_PROXY_GT_20250605_8K,GT,2025-06-05,42582,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-26,2025-06-10,1
FILING_PROXY_GT_20251103_8K,GT,2025-11-03,42582,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-24,2025-11-08,0
FILING_PROXY_GURE_20250411_10K,GURE,2025-04-11,885462,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-01,2025-04-16,1
FILING_PROXY_GURE_20251229_8K,GURE,2025-12-29,885462,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-19,2026-01-03,0
FILING_PROXY_GUTS_20250812_8K,GUTS,2025-08-12,1572616,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-02,2025-08-17,0
FILING_PROXY_GVHGF_20250103_6K,GVHGF,2025-01-03,1892274,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-12-24,2025-01-08,1
FILING_PROXY_GWAV_20250714_8K,GWAV,2025-07-14,1589149,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-04,2025-07-19,0
FILING_PROXY_GWAV_20251124_8K,GWAV,2025-11-24,1589149,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-14,2025-11-29,0
FILING_PROXY_GYRE_20241113_10Q,GYRE,2024-11-13,1124105,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-03,2024-11-18,1
FILING_PROXY_GYRE_20250606_8K,GYRE,2025-06-06,1124105,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-27,2025-06-11,1
FILING_PROXY_GYRE_20251107_8K,GYRE,2025-11-07,1124105,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-28,2025-11-12,0
FILING_PROXY_G_20250303_10K,G,2025-03-03,1398659,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-21,2025-03-08,1
FILING_PROXY_HAIN_20250507_8K,HAIN,2025-05-07,910406,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-27,2025-05-12,1
FILING_PROXY_HAS_20251023_8K,HAS,2025-10-23,46080,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-13,2025-10-28,0
FILING_PROXY_HBAN_20250718_8K,HBAN,2025-07-18,49196,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-08,2025-07-23,0
FILING_PROXY_HBT_20250307_10K,HBT,2025-03-07,775215,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-25,2025-03-12,1
FILING_PROXY_HCAI_20250806_6K,HCAI,2025-08-06,1958399,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-27,2025-08-11,0
FILING_PROXY_HCAI_20251222_6K,HCAI,2025-12-22,1958399,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-12,2025-12-27,0
FILING_PROXY_HCAT_20250226_10K,HCAT,2025-02-26,1636422,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-16,2025-03-03,1
FILING_PROXY_HCAT_20250710_8K,HCAT,2025-07-10,1636422,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-30,2025-07-15,0
FILING_PROXY_HCAT_20251202_8K,HCAT,2025-12-02,1636422,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-22,2025-12-07,0
FILING_PROXY_HCTI_20250801_8K,HCTI,2025-08-01,1839285,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-22,2025-08-06,0
FILING_PROXY_HCTI_20251210_8K,HCTI,2025-12-10,1839285,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-30,2025-12-15,0
FILING_PROXY_HCWB_20250328_10K,HCWB,2025-03-28,1828673,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-18,2025-04-02,1
FILING_PROXY_HCWB_20250819_8K,HCWB,2025-08-19,1828673,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-09,2025-08-24,0
FILING_PROXY_HCWB_20251231_8K,HCWB,2025-12-31,1828673,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-21,2026-01-05,0
FILING_PROXY_HDSN_20250730_8K,HDSN,2025-07-30,925528,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-20,2025-08-04,0
FILING_PROXY_HDSN_20251217_8K,HDSN,2025-12-17,925528,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-07,2025-12-22,0
FILING_PROXY_HERE_20250731_6K,HERE,2025-07-31,1932770,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-21,2025-08-05,0
FILING_PROXY_HFFG_20250707_8K,HFFG,2025-07-07,1680873,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-27,2025-07-12,0
FILING_PROXY_HFFG_20251110_8K,HFFG,2025-11-10,1680873,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-31,2025-11-15,0
FILING_PROXY_HIHO_20250814_6K,HIHO,2025-08-14,1026785,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-04,2025-08-19,0
FILING_PROXY_HIHO_20251223_6K,HIHO,2025-12-23,1026785,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-13,2025-12-28,0
FILING_PROXY_HKIT_20251222_6K,HKIT,2025-12-22,1742341,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-12,2025-12-27,0
FILING_PROXY_HKPD_20251231_6K,HKPD,2025-12-31,2007702,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-21,2026-01-05,0
FILING_PROXY_HLIT_20250214_10K,HLIT,2025-02-14,851310,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-04,2025-02-19,1
FILING_PROXY_HLIT_20250728_8K,HLIT,2025-07-28,851310,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-18,2025-08-02,0
FILING_PROXY_HNST_20251105_8K,HNST,2025-11-05,1530979,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-26,2025-11-10,0
FILING_PROXY_HODO_20251229_8K,HODO,2025-12-29,1903595,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-19,2026-01-03,0
FILING_PROXY_HOOD_20250218_10K,HOOD,2025-02-18,1783879,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-08,2025-02-23,1
FILING_PROXY_HOOD_20251105_8K,HOOD,2025-11-05,1783879,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-26,2025-11-10,0
FILING_PROXY_HOWL_20250311_10K,HOWL,2025-03-11,1785530,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-01,2025-03-16,1
FILING_PROXY_HOWL_20250814_8K,HOWL,2025-08-14,1785530,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-04,2025-08-19,0
FILING_PROXY_HPAI_20250331_6K,HPAI,2025-03-31,2001699,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-21,2025-04-05,1
FILING_PROXY_HPAI_20251024_6K,HPAI,2025-10-24,2001699,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-14,2025-10-29,0
FILING_PROXY_HRMY_20250611_8K,HRMY,2025-06-11,1802665,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-01,2025-06-16,1
FILING_PROXY_HRMY_20251104_8K,HRMY,2025-11-04,1802665,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-25,2025-11-09,0
FILING_PROXY_HRTX_20241112_10Q,HRTX,2024-11-12,818033,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-02,2024-11-17,1
FILING_PROXY_HRTX_20250618_8K,HRTX,2025-06-18,818033,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-08,2025-06-23,1
FILING_PROXY_HRTX_20251104_8K,HRTX,2025-11-04,818033,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-25,2025-11-09,0
FILING_PROXY_HSAI_20251229_6K,HSAI,2025-12-29,1861737,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-19,2026-01-03,0
FILING_PROXY_HSCS_20250804_8K,HSCS,2025-08-04,1468492,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-25,2025-08-09,0
FILING_PROXY_HST_20250520_8K,HST,2025-05-20,1070750,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-10,2025-05-25,1
FILING_PROXY_HTCO_20250630_6K,HTCO,2025-06-30,1928948,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-20,2025-07-05,1
FILING_PROXY_HTCR_20251118_8K,HTCR,2025-11-18,1892322,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-08,2025-11-23,0
FILING_PROXY_HTZ_20250218_10K,HTZ,2025-02-18,1657853,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-08,2025-02-23,1
FILING_PROXY_HTZ_20250807_8K,HTZ,2025-08-07,1657853,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-28,2025-08-12,0
FILING_PROXY_HTZ_20251205_8K,HTZ,2025-12-05,1657853,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-25,2025-12-10,0
FILING_PROXY_HUBC_20250812_6K,HUBC,2025-08-12,1905660,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-02,2025-08-17,0
FILING_PROXY_HUBC_20251231_6K,HUBC,2025-12-31,1905660,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-21,2026-01-05,0
FILING_PROXY_HUBG_20250626_8K,HUBG,2025-06-26,940942,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-16,2025-07-01,1
FILING_PROXY_HUDI_20240806_6K,HUDI,2024-08-06,1791725,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-07-27,2024-08-11,1
FILING_PROXY_HUHU_20251230_6K,HUHU,2025-12-30,1945415,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-20,2026-01-04,0
FILING_PROXY_HUMA_20251216_8K,HUMA,2025-12-16,1818382,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-06,2025-12-21,0
FILING_PROXY_HUT_20250303_10K,HUT,2025-03-03,1964789,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-21,2025-03-08,1
FILING_PROXY_HUT_20250829_8K,HUT,2025-08-29,1964789,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-19,2025-09-03,0
FILING_PROXY_HUT_20251231_8K,HUT,2025-12-31,1964789,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-21,2026-01-05,0
FILING_PROXY_HWBK_20241114_10Q,HWBK,2024-11-14,893847,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-04,2024-11-19,1
FILING_PROXY_HWH_20241106_10Q,HWH,2024-11-06,1897245,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-27,2024-11-11,1
FILING_PROXY_HWH_20251201_8K,HWH,2025-12-01,1897245,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-21,2025-12-06,0
FILING_PROXY_HWKN_20250808_8K,HWKN,2025-08-08,46250,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-29,2025-08-13,0
FILING_PROXY_HXHX_20251230_6K,HXHX,2025-12-30,1936817,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-20,2026-01-04,0
FILING_PROXY_HYFM_20241107_10Q,HYFM,2024-11-07,1695295,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-28,2024-11-12,1
FILING_PROXY_HYFM_20250613_8K,HYFM,2025-06-13,1695295,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-03,2025-06-18,1
FILING_PROXY_HYFM_20251112_8K,HYFM,2025-11-12,1695295,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-02,2025-11-17,0
FILING_PROXY_HYFT_20251215_6K,HYFT,2025-12-15,1715925,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-12-05,2025-12-20,0
FILING_PROXY_HYPD_20241112_10Q,HYPD,2024-11-12,1682639,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-02,2024-11-17,1
FILING_PROXY_HYPD_20251210_8K,HYPD,2025-12-10,1682639,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-30,2025-12-15,0
FILING_PROXY_HYPR_20250317_10K,HYPR,2025-03-17,1833769,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-07,2025-03-22,1
FILING_PROXY_HYPR_20250813_8K,HYPR,2025-08-13,1833769,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-03,2025-08-18,0
FILING_PROXY_IBG_20250723_6K,IBG,2025-07-23,1924482,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-13,2025-07-28,0
FILING_PROXY_IBIO_20250624_8K,IBIO,2025-06-24,1420720,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-14,2025-06-29,1
FILING_PROXY_IBIO_20251121_8K,IBIO,2025-11-21,1420720,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-11,2025-11-26,0
FILING_PROXY_IBKR_20241107_10Q,IBKR,2024-11-07,1381197,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-28,2024-11-12,1
FILING_PROXY_IBKR_20250423_8K,IBKR,2025-04-23,1381197,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-13,2025-04-28,1
